work_year,ExperienceLevel,EmploymentType,JobTitle,Salary,SalaryCurrency,SalaryInUsd,EmployeeResidence,RemoteRatio,CompanyLocation,CompanySize
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,EN,FT,34,50000,GBP,61566,GB,100,GB,M
2022,EN,FT,34,40000,GBP,49253,GB,100,GB,M
2022,SE,FT,34,160000,USD,160000,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,48,245000,USD,245000,US,0,US,M
2022,SE,FT,48,180000,USD,180000,US,0,US,M
2022,SE,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,34,220000,USD,220000,US,0,US,M
2022,SE,FT,34,150000,USD,150000,US,0,US,M
2022,SE,FT,48,198440,USD,198440,US,0,US,L
2022,SE,FT,48,144000,USD,144000,US,0,US,L
2022,SE,FT,34,240000,USD,240000,US,0,US,M
2022,SE,FT,34,170000,USD,170000,US,0,US,M
2022,SE,FT,48,198440,USD,198440,US,0,US,M
2022,SE,FT,48,144000,USD,144000,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,100,US,M
2022,MI,FT,26,100000,USD,100000,US,100,US,M
2022,SE,FT,26,120000,USD,120000,US,0,US,M
2022,SE,FT,26,95000,USD,95000,US,0,US,M
2022,MI,FT,48,47000,GBP,57872,GB,50,GB,M
2022,EN,FT,26,64000,USD,64000,US,100,US,L
2022,EN,FT,48,38000,EUR,39925,FR,50,FR,L
2022,SE,FT,68,187200,USD,187200,CA,100,CA,M
2022,SE,FT,68,116100,USD,116100,CA,100,CA,M
2022,SE,FT,26,150000,USD,150000,US,0,US,M
2022,SE,FT,26,127000,USD,127000,US,0,US,M
2022,SE,FT,34,275000,USD,275000,US,100,US,M
2022,SE,FT,34,166000,USD,166000,US,100,US,M
2022,SE,FT,48,159699,USD,159699,US,0,US,M
2022,SE,FT,48,138938,USD,138938,US,0,US,M
2022,EN,FT,12,76000,USD,76000,US,50,US,L
2022,SE,FT,26,166700,USD,166700,US,0,US,M
2022,SE,FT,26,119000,USD,119000,US,0,US,M
2022,SE,FT,26,130000,USD,130000,US,0,US,M
2022,SE,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,5,84000,GBP,103432,GB,0,GB,M
2022,SE,FT,5,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,26,80000,USD,80000,US,0,US,M
2022,SE,FT,26,52500,USD,52500,US,0,US,M
2022,SE,FT,34,236000,USD,236000,US,100,US,M
2022,SE,FT,34,182000,USD,182000,US,100,US,M
2022,SE,FT,48,180000,USD,180000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,48,225000,USD,225000,US,0,US,M
2022,SE,FT,48,156400,USD,156400,US,0,US,M
2022,SE,FT,26,135000,USD,135000,US,100,US,M
2022,SE,FT,26,100000,USD,100000,US,100,US,M
2022,SE,FT,68,204500,USD,204500,US,0,US,M
2022,SE,FT,68,142200,USD,142200,US,0,US,M
2022,MI,FT,89,240000,USD,240000,US,100,US,M
2022,EN,PT,26,125404,USD,125404,CN,50,US,S
2022,SE,FT,34,300000,USD,300000,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,34,195000,USD,195000,US,100,US,M
2022,SE,FT,34,175000,USD,175000,US,100,US,M
2022,SE,FT,34,155000,USD,155000,US,0,US,M
2022,SE,FT,34,110000,USD,110000,US,0,US,M
2022,SE,FT,40,123000,USD,123000,US,0,US,M
2022,SE,FT,40,92250,USD,92250,US,0,US,M
2022,SE,FT,34,170000,USD,170000,US,0,US,M
2022,SE,FT,34,150000,USD,150000,US,0,US,M
2022,MI,FT,78,180000,USD,180000,US,100,US,M
2022,MI,FT,78,100000,USD,100000,US,100,US,M
2022,SE,FT,34,97000,USD,97000,US,100,US,M
2022,SE,FT,34,90000,USD,90000,US,100,US,M
2022,SE,FT,34,200000,USD,200000,US,0,US,M
2022,SE,FT,34,160000,USD,160000,US,0,US,M
2022,SE,FT,68,210000,USD,210000,US,100,US,M
2022,SE,FT,68,180000,USD,180000,US,100,US,M
2022,SE,FT,34,260000,USD,260000,US,0,US,M
2022,SE,FT,34,180000,USD,180000,US,0,US,M
2022,EX,FT,5,210000,USD,210000,US,100,US,M
2022,EX,FT,5,157000,USD,157000,US,100,US,M
2022,EN,FT,48,180000,USD,180000,US,100,US,M
2022,EN,FT,48,100000,USD,100000,US,100,US,M
2022,MI,FT,26,80000,USD,80000,US,0,US,M
2022,MI,FT,26,52500,USD,52500,US,0,US,M
2022,SE,FT,32,128000,USD,128000,US,0,US,M
2022,SE,FT,32,81500,USD,81500,US,0,US,M
2022,SE,FT,41,105000,USD,105000,US,0,US,M
2022,SE,FT,41,70000,USD,70000,US,0,US,M
2022,SE,FT,48,175000,USD,175000,US,0,US,M
2022,SE,FT,48,122500,USD,122500,US,0,US,M
2022,SE,FT,34,171000,USD,171000,US,0,US,M
2022,SE,FT,34,117000,USD,117000,US,0,US,M
2022,SE,FT,48,202800,USD,202800,US,0,US,L
2022,SE,FT,48,104300,USD,104300,US,0,US,L
2022,SE,FT,26,48000,EUR,50432,ES,0,ES,M
2022,SE,FT,26,35000,EUR,36773,ES,0,ES,M
2022,SE,FT,34,197000,USD,197000,US,0,US,M
2022,SE,FT,34,99000,USD,99000,US,0,US,M
2022,SE,FT,34,160000,USD,160000,US,0,US,M
2022,SE,FT,34,110000,USD,110000,US,0,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,MI,FT,48,30000,USD,30000,MX,100,MX,L
2022,MI,FT,5,78000,USD,78000,BR,100,BR,M
2022,MI,FT,5,48000,USD,48000,BR,100,BR,M
2022,SE,FT,34,170000,USD,170000,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,26,150000,USD,150000,US,0,US,M
2022,SE,FT,26,95000,USD,95000,US,0,US,M
2022,MI,FT,34,78000,USD,78000,BR,100,BR,M
2022,MI,FT,34,42000,USD,42000,BR,100,BR,M
2022,SE,FT,32,345600,USD,345600,US,0,US,M
2022,SE,FT,32,230400,USD,230400,US,0,US,M
2022,SE,FT,34,145000,USD,145000,US,0,US,M
2022,SE,FT,34,115000,USD,115000,US,0,US,M
2022,MI,FT,12,78000,USD,78000,BR,100,BR,M
2022,MI,FT,12,48000,USD,48000,BR,100,BR,M
2022,SE,FT,26,175950,USD,175950,US,100,US,M
2022,SE,FT,26,130050,USD,130050,US,100,US,M
2022,SE,FT,34,205600,USD,205600,US,0,US,L
2022,SE,FT,34,105700,USD,105700,US,0,US,L
2022,SE,FT,26,236600,USD,236600,US,100,US,M
2022,SE,FT,26,89200,USD,89200,US,100,US,M
2022,MI,FT,48,84000,USD,84000,BR,100,BR,M
2022,MI,FT,48,54000,USD,54000,BR,100,BR,M
2022,EN,FT,48,80000,USD,80000,US,100,US,L
2022,SE,FT,76,200000,USD,200000,GB,100,GB,S
2022,EN,FT,48,96000,CAD,73742,CA,100,CA,L
2022,SE,FT,45,165000,USD,165000,US,50,US,S
2022,EN,FT,48,27000,GBP,33246,GB,50,GB,L
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2021,EN,FT,81,400000,INR,5409,IN,50,IN,L
2021,MI,FT,34,100000,AUD,75050,AU,50,AU,L
2022,SE,FT,34,225000,USD,225000,US,0,US,M
2022,SE,FT,34,184100,USD,184100,US,0,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,48,225000,USD,225000,US,0,US,M
2022,SE,FT,48,156400,USD,156400,US,0,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,EN,FT,68,108000,USD,108000,US,0,US,S
2022,SE,FT,88,8000,USD,8000,IN,100,SG,L
2022,SE,FT,48,155000,USD,155000,US,100,US,M
2022,SE,FT,48,38000,USD,38000,US,100,US,M
2022,MI,FT,26,85000,USD,85000,US,0,US,M
2022,MI,FT,26,65000,USD,65000,US,0,US,M
2022,SE,FT,48,155000,USD,155000,US,100,US,M
2022,SE,FT,48,38000,USD,38000,US,100,US,M
2022,MI,FT,34,90000,GBP,110820,GB,0,GB,M
2022,MI,FT,34,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,48,153600,USD,153600,US,100,US,M
2022,SE,FT,48,106800,USD,106800,US,100,US,M
2022,SE,FT,48,185000,USD,185000,US,100,US,M
2022,SE,FT,48,50000,USD,50000,US,100,US,M
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,SE,FT,48,155000,USD,155000,US,100,US,M
2022,SE,FT,48,38000,USD,38000,US,100,US,M
2022,SE,FT,48,168000,USD,168000,US,100,US,M
2022,SE,FT,48,130000,USD,130000,US,100,US,M
2022,SE,FT,48,123400,USD,123400,US,0,US,M
2022,SE,FT,48,88100,USD,88100,US,0,US,M
2022,SE,FT,48,120000,USD,120000,US,100,US,S
2022,SE,FT,48,55000,USD,55000,US,100,US,S
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,34,191200,USD,191200,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,SE,FT,5,150000,USD,150000,US,0,US,M
2022,SE,FT,5,120000,USD,120000,US,0,US,M
2022,SE,FT,43,139000,USD,139000,US,0,US,M
2022,SE,FT,43,122000,USD,122000,US,0,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,26,139600,USD,139600,US,0,US,M
2022,SE,FT,26,85700,USD,85700,US,0,US,M
2022,SE,FT,34,185000,USD,185000,US,100,US,M
2022,SE,FT,34,50000,USD,50000,US,100,US,M
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,SE,FT,48,225000,USD,225000,US,0,US,M
2022,SE,FT,48,156400,USD,156400,US,0,US,M
2022,SE,FT,48,200000,USD,200000,US,100,US,M
2022,SE,FT,48,175000,USD,175000,US,100,US,M
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,MI,FT,78,148500,USD,148500,US,100,US,L
2022,MI,FT,78,98200,USD,98200,US,100,US,L
2022,SE,FT,26,115000,USD,115000,US,100,US,M
2022,SE,FT,26,95000,USD,95000,US,100,US,M
2022,SE,FT,32,225000,USD,225000,US,100,US,M
2022,SE,FT,32,66000,USD,66000,US,100,US,M
2022,SE,FT,48,185000,USD,185000,US,100,US,M
2022,SE,FT,48,50000,USD,50000,US,100,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,MI,FT,38,134000,USD,134000,US,0,US,M
2022,MI,FT,38,98000,USD,98000,US,0,US,M
2022,MI,FT,26,105000,USD,105000,US,0,US,M
2022,MI,FT,26,62000,USD,62000,US,0,US,M
2022,EN,FT,13,57000,USD,57000,US,100,US,L
2022,SE,FT,17,210000,CAD,161311,CA,50,CA,M
2022,MI,FT,48,144200,USD,144200,US,100,US,M
2022,MI,FT,48,115360,USD,115360,US,100,US,M
2022,MI,FT,48,120000,AUD,83171,AU,0,AU,L
2022,SE,FT,83,3000000,INR,38154,IN,100,IN,L
2022,SE,FT,34,70000,EUR,73546,PT,0,PT,M
2022,SE,FT,34,40000,EUR,42026,PT,0,PT,M
2022,SE,FT,34,170000,USD,170000,US,100,US,M
2022,SE,FT,34,150000,USD,150000,US,100,US,M
2022,SE,FT,32,180000,USD,180000,US,100,US,M
2022,SE,FT,32,160000,USD,160000,US,100,US,M
2022,MI,FT,48,108000,USD,108000,US,50,US,L
2022,SE,FT,70,200000,USD,200000,US,100,US,M
2022,SE,FT,70,150000,USD,150000,US,100,US,M
2022,EX,FT,38,164000,CAD,125976,CA,50,CA,L
2022,SE,FT,34,188700,USD,188700,US,100,US,M
2022,SE,FT,34,160395,USD,160395,US,100,US,M
2022,SE,FT,26,115934,USD,115934,US,100,US,M
2022,SE,FT,26,81666,USD,81666,US,100,US,M
2022,SE,FT,34,300000,USD,300000,US,0,US,M
2022,SE,FT,34,225000,USD,225000,US,0,US,M
2022,SE,FT,48,198440,USD,198440,US,100,US,M
2022,SE,FT,48,144000,USD,144000,US,100,US,M
2022,SE,FT,9,191475,USD,191475,US,100,US,M
2022,SE,FT,9,141525,USD,141525,US,100,US,M
2022,SE,FT,26,48000,EUR,50432,ES,0,ES,M
2022,SE,FT,26,35000,EUR,36773,ES,0,ES,M
2022,MI,FT,48,72000,EUR,75648,DE,100,DE,S
2022,SE,FT,65,156868,USD,156868,US,100,US,L
2022,SE,FT,12,200000,USD,200000,NG,100,NG,S
2022,SE,FT,48,198440,USD,198440,US,0,US,L
2022,SE,FT,48,144000,USD,144000,US,0,US,L
2022,SE,FT,66,66000,EUR,69344,PT,100,PT,L
2022,MI,FT,80,120000,CZK,5132,CZ,100,CZ,M
2022,SE,CT,26,90000,USD,90000,US,100,US,M
2022,MI,FT,90,120000,EUR,126080,DE,0,DE,S
2022,MI,FT,90,80000,EUR,84053,DE,0,DE,S
2022,SE,FT,34,200000,USD,200000,US,100,US,M
2022,SE,FT,34,180000,USD,180000,US,100,US,M
2022,MI,FT,5,108000,USD,108000,US,100,US,M
2022,MI,FT,5,85000,USD,85000,US,100,US,M
2022,SE,FT,68,210000,USD,210000,US,100,US,M
2022,SE,FT,68,180000,USD,180000,US,100,US,M
2022,SE,FT,34,165000,USD,165000,US,100,US,M
2022,SE,FT,34,132000,USD,132000,US,100,US,M
2022,SE,FT,5,130000,USD,130000,US,100,US,M
2022,SE,FT,5,110000,USD,110000,US,100,US,M
2022,MI,FT,13,65000,AUD,45050,AU,50,AU,L
2021,EN,FT,26,56000,AUD,42028,AU,50,AU,L
2022,MI,FT,28,135000,USD,135000,US,100,US,L
2022,SE,FT,34,178800,USD,178800,US,100,US,L
2022,SE,FT,34,132100,USD,132100,US,100,US,L
2022,EN,FT,26,20000,USD,20000,CR,50,US,M
2022,SE,FT,68,140000,USD,140000,CA,0,CA,M
2022,SE,FT,68,110000,USD,110000,CA,0,CA,M
2022,SE,FT,34,160000,USD,160000,US,100,US,M
2022,SE,FT,34,85000,USD,85000,US,100,US,M
2022,SE,FT,55,250000,USD,250000,US,100,US,M
2022,SE,FT,55,63000,USD,63000,US,100,US,M
2022,EX,FT,34,187200,USD,187200,US,100,US,M
2022,EX,FT,34,116100,USD,116100,US,100,US,M
2022,MI,FT,48,10000,USD,10000,TR,0,TR,M
2022,SE,FT,34,200000,USD,200000,US,100,US,M
2022,SE,FT,34,145000,USD,145000,US,100,US,M
2022,SE,FT,34,229998,USD,229998,US,0,US,L
2022,SE,FT,34,154545,USD,154545,US,0,US,L
2022,SE,FT,48,215000,USD,215000,US,0,US,L
2022,SE,FT,48,159000,USD,159000,US,0,US,L
2022,SE,FT,34,229998,USD,229998,US,0,US,L
2022,SE,FT,34,154545,USD,154545,US,0,US,L
2022,EN,FT,4,50000,USD,50000,US,100,US,M
2022,SE,FT,49,183000,USD,183000,US,100,US,L
2022,SE,FT,26,99750,USD,99750,US,100,US,M
2022,SE,FT,26,68400,USD,68400,US,100,US,M
2022,SE,FT,48,236900,USD,236900,US,100,US,L
2022,SE,FT,48,159200,USD,159200,US,100,US,L
2022,SE,FT,46,243225,USD,243225,US,100,US,M
2022,SE,FT,46,179775,USD,179775,US,100,US,M
2022,SE,FT,34,175000,USD,175000,US,100,US,M
2022,SE,FT,34,150000,USD,150000,US,100,US,M
2022,SE,FT,68,210000,USD,210000,US,100,US,M
2022,SE,FT,68,180000,USD,180000,US,100,US,M
2022,SE,FT,48,148000,USD,148000,US,100,US,M
2022,SE,FT,48,128000,USD,128000,US,100,US,M
2022,SE,FT,32,190000,USD,190000,US,100,US,M
2022,SE,FT,32,135000,USD,135000,US,100,US,M
2022,SE,FT,5,130000,USD,130000,US,100,US,M
2022,SE,FT,5,110000,USD,110000,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,34,160000,USD,160000,US,100,US,M
2022,SE,FT,34,85000,USD,85000,US,100,US,M
2022,SE,FT,48,218000,USD,218000,US,0,US,M
2022,SE,FT,48,145300,USD,145300,US,0,US,M
2022,SE,FT,78,195400,USD,195400,US,100,US,L
2022,SE,FT,78,131300,USD,131300,US,100,US,L
2022,EN,FT,50,105000,USD,105000,CL,100,US,L
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,207000,USD,207000,US,100,US,M
2022,SE,FT,48,153000,USD,153000,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,26,110000,USD,110000,US,0,US,M
2022,SE,FT,26,99000,USD,99000,US,0,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,68,200000,USD,200000,PR,100,PR,M
2022,SE,FT,68,135000,USD,135000,PR,100,PR,M
2022,SE,FT,48,207000,USD,207000,US,100,US,M
2022,SE,FT,48,153000,USD,153000,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,34,195700,USD,195700,US,0,US,M
2022,SE,FT,34,130500,USD,130500,US,0,US,M
2022,SE,FT,78,130000,USD,130000,US,100,US,M
2022,SE,FT,78,84000,USD,84000,US,100,US,M
2022,MI,FT,41,100000,USD,100000,US,100,US,M
2022,MI,FT,41,60000,USD,60000,US,100,US,M
2022,MI,FT,34,65000,GBP,80036,GB,100,GB,M
2022,MI,FT,34,55000,GBP,67723,GB,100,GB,M
2022,SE,FT,34,141300,USD,141300,US,0,US,M
2022,SE,FT,34,102100,USD,102100,US,0,US,M
2022,SE,FT,26,48000,EUR,50432,ES,0,ES,M
2022,SE,FT,26,35000,EUR,36773,ES,0,ES,M
2022,MI,FT,18,150000,USD,150000,US,100,US,L
2022,MI,FT,48,83000,GBP,102200,GB,100,GB,M
2022,EN,FT,48,1800000,INR,22892,IN,50,IN,M
2022,SE,FT,26,144000,USD,144000,US,100,US,M
2022,SE,FT,26,113000,USD,113000,US,100,US,M
2022,EN,FT,4,30000,EUR,31520,PT,100,ES,M
2022,SE,FT,32,195400,USD,195400,US,100,US,L
2022,SE,FT,32,131300,USD,131300,US,100,US,L
2022,SE,FT,68,195400,USD,195400,US,100,US,L
2022,SE,FT,68,131300,USD,131300,US,100,US,L
2022,SE,FT,32,195400,USD,195400,US,100,US,L
2022,SE,FT,32,131300,USD,131300,US,100,US,L
2022,SE,FT,32,190000,USD,190000,US,100,US,M
2022,SE,FT,32,135000,USD,135000,US,100,US,M
2022,SE,FT,34,135000,USD,135000,US,100,US,M
2022,SE,FT,34,80000,USD,80000,US,100,US,M
2022,EN,FT,13,633000,INR,8050,IN,100,IN,M
2022,SE,FT,34,160000,USD,160000,US,100,US,M
2022,SE,FT,34,85000,USD,85000,US,100,US,M
2022,SE,FT,34,178800,USD,178800,US,100,US,L
2022,SE,FT,34,132100,USD,132100,US,100,US,L
2022,MI,CT,80,60000,USD,60000,IN,100,US,S
2022,SE,FT,68,60000,EUR,63040,FI,50,FI,S
2022,EN,FT,18,50000,USD,50000,IN,100,AS,L
2022,SE,FT,34,140000,USD,140000,US,100,US,M
2022,SE,FT,34,105000,USD,105000,US,100,US,M
2022,MI,FT,34,65000,GBP,80036,GB,100,GB,M
2022,MI,FT,34,55000,GBP,67723,GB,100,GB,M
2022,SE,FT,5,190000,USD,190000,US,100,US,M
2022,SE,FT,5,140000,USD,140000,US,100,US,M
2022,MI,FT,41,100000,USD,100000,US,100,US,M
2022,MI,FT,41,60000,USD,60000,US,100,US,M
2022,SE,FT,48,180000,USD,180000,US,100,US,L
2022,SE,FT,48,165000,USD,165000,US,100,US,L
2022,SE,FT,8,108000,USD,108000,US,0,US,L
2021,EN,FT,71,20000,USD,20000,FR,50,FR,M
2022,SE,FT,32,190000,USD,190000,US,100,US,M
2022,SE,FT,32,135000,USD,135000,US,100,US,M
2022,SE,FT,48,179400,USD,179400,US,0,US,M
2022,SE,FT,48,154000,USD,154000,US,0,US,M
2022,SE,FT,73,193900,USD,193900,US,0,US,M
2022,SE,FT,73,129300,USD,129300,US,0,US,M
2022,EX,FT,46,222640,USD,222640,US,0,US,M
2022,EX,FT,46,182160,USD,182160,US,0,US,M
2022,MI,FT,34,150000,USD,150000,US,0,US,M
2022,MI,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,5,122500,USD,122500,US,100,US,M
2022,SE,FT,5,100000,USD,100000,US,100,US,M
2022,EX,FT,34,297500,USD,297500,US,100,US,M
2022,EX,FT,34,260000,USD,260000,US,100,US,M
2021,EN,FT,67,15000,USD,15000,TH,100,TH,L
2022,SE,FT,34,193000,USD,193000,ES,100,US,M
2022,EN,FT,48,93000,USD,93000,US,0,US,M
2022,EN,FT,48,73000,USD,73000,US,0,US,M
2022,MI,FT,41,100000,USD,100000,US,100,US,M
2022,MI,FT,41,60000,USD,60000,US,100,US,M
2022,EN,FT,26,40300,BRL,7799,BR,100,BR,L
2022,SE,FT,48,136994,USD,136994,US,100,US,M
2022,SE,FT,48,101570,USD,101570,US,100,US,M
2022,SE,FT,55,250000,USD,250000,US,100,US,M
2022,SE,FT,55,63000,USD,63000,US,100,US,M
2022,MI,FT,38,134000,USD,134000,US,0,US,M
2022,MI,FT,38,98000,USD,98000,US,0,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,54,55000,EUR,57786,FR,50,FR,L
2022,MI,FT,26,136000,USD,136000,US,100,US,M
2022,MI,FT,26,112000,USD,112000,US,100,US,M
2022,SE,FT,48,172000,USD,172000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,34,215000,USD,215000,US,0,US,M
2022,SE,FT,34,164000,USD,164000,US,0,US,M
2022,SE,FT,34,300000,USD,300000,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,34,250000,USD,250000,US,100,US,M
2022,SE,FT,34,63000,USD,63000,US,100,US,M
2022,SE,FT,34,180000,USD,180000,US,100,US,M
2022,SE,FT,34,150000,USD,150000,US,100,US,M
2021,EN,FT,34,33000,GBP,45390,GB,50,GB,L
2022,SE,FT,34,250000,USD,250000,US,100,US,M
2022,SE,FT,34,63000,USD,63000,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,MI,FT,26,97500,USD,97500,US,100,US,L
2022,SE,FT,9,212800,USD,212800,US,100,US,M
2022,SE,FT,9,142800,USD,142800,US,100,US,M
2022,MI,FT,48,70000,EUR,73546,NL,50,NL,L
2022,EN,FT,48,50000,USD,50000,US,50,DE,M
2022,EN,FT,26,500000,INR,6359,FR,100,IN,L
2022,SE,FT,48,151800,USD,151800,US,0,US,M
2022,SE,FT,48,130240,USD,130240,US,0,US,M
2022,SE,FT,5,165000,USD,165000,US,100,US,M
2022,SE,FT,5,140250,USD,140250,US,100,US,M
2022,SE,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,34,115000,USD,115000,US,0,US,M
2022,SE,FT,48,179400,USD,179400,US,100,US,M
2022,SE,FT,48,154000,USD,154000,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,MI,FT,58,75000,USD,75000,US,0,US,M
2022,MI,FT,34,80000,EUR,84053,GR,100,GR,M
2022,MI,FT,34,70000,EUR,73546,GR,100,GR,M
2022,MI,FT,34,80000,GBP,98506,GB,100,GB,M
2022,MI,FT,34,70000,GBP,86193,GB,100,GB,M
2022,MI,FT,34,80000,EUR,84053,ES,100,ES,M
2022,MI,FT,34,70000,EUR,73546,ES,100,ES,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,5,83376,GBP,102663,GB,100,GB,M
2022,SE,FT,5,65004,GBP,80041,GB,100,GB,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,34,84958,GBP,104611,GB,100,GB,M
2022,SE,FT,34,66822,GBP,82280,GB,100,GB,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,0,US,M
2022,SE,FT,48,141525,USD,141525,US,0,US,M
2022,SE,FT,26,115000,USD,115000,US,0,US,L
2022,EN,FT,48,30000,EUR,31520,ES,50,ES,M
2022,SE,FT,40,81000,USD,81000,US,100,US,M
2022,SE,FT,40,66000,USD,66000,US,100,US,M
2022,EN,FT,26,46000,USD,46000,US,100,US,L
2022,EN,FT,34,80000,USD,80000,US,100,US,L
2022,EX,FT,73,200000,USD,200000,US,100,US,S
2022,EX,FT,73,180000,USD,180000,US,100,US,S
2022,EX,FT,4,200000,USD,200000,US,100,US,S
2022,SE,FT,48,204100,USD,204100,US,0,US,M
2022,SE,FT,48,136100,USD,136100,US,0,US,M
2022,SE,FT,5,250000,USD,250000,US,0,US,M
2022,SE,FT,5,63000,USD,63000,US,0,US,M
2022,MI,FT,48,96000,GBP,118208,GB,0,GB,M
2022,MI,FT,48,90000,GBP,110820,GB,0,GB,M
2021,EN,PT,25,120000,DKK,19073,DK,50,DK,L
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,48,191475,USD,191475,US,100,US,M
2022,SE,FT,48,141525,USD,141525,US,100,US,M
2022,SE,FT,50,95000,USD,95000,US,100,US,M
2022,SE,FT,50,70000,USD,70000,US,100,US,M
2022,MI,FT,8,75000,USD,75000,BO,100,US,M
2022,MI,CT,5,7500,USD,7500,BO,50,BO,M
2022,MI,FT,26,113000,USD,113000,US,0,US,L
2022,SE,FT,48,170000,USD,170000,US,100,US,M
